,Date,Korean won   (KRW)                     
3030,25-Aug-2005,1027.7
3032,29-Aug-2005,1028.4
3033,30-Aug-2005,1030.0
3034,31-Aug-2005,1031.0
3035,1-Sep-2005,1037.6
3036,2-Sep-2005,1035.7
3037,5-Sep-2005,1029.4
3038,6-Sep-2005,1024.4
3039,7-Sep-2005,1024.3
3040,8-Sep-2005,1024.4
3041,9-Sep-2005,1025.7
3042,12-Sep-2005,1027.3
3043,13-Sep-2005,1024.4
3044,14-Sep-2005,1026.7
3045,15-Sep-2005,1024.6
3046,16-Sep-2005,1024.9
3048,20-Sep-2005,1026.3
3049,21-Sep-2005,1028.8
3050,22-Sep-2005,1030.4
3051,23-Sep-2005,1027.2
3052,26-Sep-2005,1028.9
3053,27-Sep-2005,1035.2
3054,28-Sep-2005,1034.3
3055,29-Sep-2005,1037.5
3068,18-Oct-2005,1044.6
3069,19-Oct-2005,1051.0
3070,20-Oct-2005,1052.6
3071,21-Oct-2005,1054.6
3072,24-Oct-2005,1054.9
3073,25-Oct-2005,1060.3
3074,26-Oct-2005,1054.5
3075,27-Oct-2005,1047.0
3077,31-Oct-2005,1042.0
3078,1-Nov-2005,1042.8
3080,3-Nov-2005,1042.5
3081,4-Nov-2005,1042.3
3082,7-Nov-2005,1047.8
3083,8-Nov-2005,1050.1
3084,9-Nov-2005,1048.0
3085,10-Nov-2005,1046.4
3086,11-Nov-2005,1046.6
3087,14-Nov-2005,1043.3
3088,15-Nov-2005,1041.1
3089,16-Nov-2005,1035.5
3090,17-Nov-2005,1036.0
3091,18-Nov-2005,1035.0
3092,21-Nov-2005,1035.6
3093,22-Nov-2005,1038.5
3094,23-Nov-2005,1043.5
3095,24-Nov-2005,1038.0
3096,25-Nov-2005,1037.4
3097,28-Nov-2005,1041.1
3098,29-Nov-2005,1040.8
3099,30-Nov-2005,1036.3
3100,1-Dec-2005,1035.5
3102,5-Dec-2005,1038.2
3103,6-Dec-2005,1037.9
3104,7-Dec-2005,1034.7
3105,8-Dec-2005,1034.8
3107,12-Dec-2005,1034.1
3108,13-Dec-2005,1033.9
3109,14-Dec-2005,1029.5
3110,15-Dec-2005,1014.0
3112,19-Dec-2005,1016.3
3114,21-Dec-2005,1016.9
3115,22-Dec-2005,1018.6
3116,23-Dec-2005,1018.1
3117,26-Dec-2005,1014.8
3118,27-Dec-2005,1012.2
3119,28-Dec-2005,1011.9
3120,29-Dec-2005,1012.7
3121,30-Dec-2005,1013.0
3122,2-Jan-2006,1013.0
3123,3-Jan-2006,1008.9
3124,4-Jan-2006,1005.6
3125,5-Jan-2006,999.4
3126,6-Jan-2006,994.4
3127,9-Jan-2006,992.5
3128,10-Jan-2006,978.4
3129,11-Jan-2006,981.7
3130,12-Jan-2006,984.4
3131,13-Jan-2006,976.3
3132,16-Jan-2006,982.7
3133,17-Jan-2006,982.8
3137,23-Jan-2006,986.8
3140,26-Jan-2006,977.2
3141,27-Jan-2006,967.8
3143,31-Jan-2006,971.0
3144,1-Feb-2006,968.6
3145,2-Feb-2006,961.1
3146,3-Feb-2006,969.7
3147,6-Feb-2006,970.6
3148,7-Feb-2006,966.5
3149,8-Feb-2006,967.8
3151,10-Feb-2006,971.2
3152,13-Feb-2006,970.6
3153,14-Feb-2006,974.5
3154,15-Feb-2006,973.9
3155,16-Feb-2006,973.6
3156,17-Feb-2006,976.4
3157,20-Feb-2006,974.1
3158,21-Feb-2006,968.0
3159,22-Feb-2006,968.2
3160,23-Feb-2006,973.3
3161,24-Feb-2006,972.6
3162,27-Feb-2006,964.7
3163,28-Feb-2006,969.0
3165,2-Mar-2006,970.6
3166,3-Mar-2006,969.8
3167,6-Mar-2006,969.0
3168,7-Mar-2006,973.3
3169,8-Mar-2006,976.7
3170,9-Mar-2006,982.5
3171,10-Mar-2006,981.2
3172,13-Mar-2006,982.6
3173,14-Mar-2006,981.6
3174,15-Mar-2006,977.5
3175,16-Mar-2006,974.7
3176,17-Mar-2006,974.4
3177,20-Mar-2006,971.9
3178,21-Mar-2006,969.1
3179,22-Mar-2006,967.3
3180,23-Mar-2006,971.5
3181,24-Mar-2006,973.7
3182,27-Mar-2006,980.8
3183,28-Mar-2006,976.3
3184,29-Mar-2006,975.8
3185,30-Mar-2006,978.1
3186,31-Mar-2006,975.9
3187,3-Apr-2006,975.0
3188,4-Apr-2006,970.7
3189,5-Apr-2006,966.1
3190,6-Apr-2006,959.5
3191,7-Apr-2006,954.9
3192,10-Apr-2006,952.4
3193,11-Apr-2006,952.9
3194,12-Apr-2006,954.1
3195,13-Apr-2006,955.6
3196,14-Apr-2006,960.4
3197,17-Apr-2006,961.4
3198,18-Apr-2006,955.3
3199,19-Apr-2006,953.0
3200,20-Apr-2006,947.3
3201,21-Apr-2006,947.5
3202,24-Apr-2006,947.2
3203,25-Apr-2006,940.5
3204,26-Apr-2006,941.8
3205,27-Apr-2006,947.4
3206,28-Apr-2006,945.7
3208,2-May-2006,944.1
3209,3-May-2006,941.9
3210,4-May-2006,935.8
3212,8-May-2006,939.1
3213,9-May-2006,930.7
3214,10-May-2006,933.1
3215,11-May-2006,931.7
3216,12-May-2006,934.5
3217,15-May-2006,933.7
3218,16-May-2006,940.2
3219,17-May-2006,946.7
3220,18-May-2006,937.6
3221,19-May-2006,944.5
3222,22-May-2006,944.8
3223,23-May-2006,950.1
3224,24-May-2006,947.2
3225,25-May-2006,949.4
3226,26-May-2006,949.2
3228,30-May-2006,947.4
3230,1-Jun-2006,947.6
3231,2-Jun-2006,947.4
3232,5-Jun-2006,946.8
3234,7-Jun-2006,943.8
3235,8-Jun-2006,947.7
3236,9-Jun-2006,951.1
3237,12-Jun-2006,954.1
3238,13-Jun-2006,956.6
3239,14-Jun-2006,960.9
3240,15-Jun-2006,962.1
3241,16-Jun-2006,959.4
3242,19-Jun-2006,955.2
3243,20-Jun-2006,961.7
3244,21-Jun-2006,960.9
3245,22-Jun-2006,954.6
3246,23-Jun-2006,954.3
3247,26-Jun-2006,959.0
3248,27-Jun-2006,958.8
3249,28-Jun-2006,958.1
3250,29-Jun-2006,958.3
3251,30-Jun-2006,960.3
3252,3-Jul-2006,952.6
3253,4-Jul-2006,944.7
3254,5-Jul-2006,942.2
3255,6-Jul-2006,945.9
3256,7-Jul-2006,949.7
3257,10-Jul-2006,946.3
3258,11-Jul-2006,942.5
3259,12-Jul-2006,945.0
3260,13-Jul-2006,948.8
3261,14-Jul-2006,950.1
3263,18-Jul-2006,952.9
3264,19-Jul-2006,957.4
3265,20-Jul-2006,958.4
3266,21-Jul-2006,951.3
3267,24-Jul-2006,952.7
3268,25-Jul-2006,951.2
3269,26-Jul-2006,952.4
3270,27-Jul-2006,953.9
3272,31-Jul-2006,953.1
3273,1-Aug-2006,954.5
3274,2-Aug-2006,956.4
3275,3-Aug-2006,959.4
3276,4-Aug-2006,966.3
3277,7-Aug-2006,964.4
3278,8-Aug-2006,961.5
3279,9-Aug-2006,963.9
3280,10-Aug-2006,963.7
3281,11-Aug-2006,958.0
3282,14-Aug-2006,959.2
3284,16-Aug-2006,965.2
3285,17-Aug-2006,964.8
3286,18-Aug-2006,961.7
3287,21-Aug-2006,961.7
3288,22-Aug-2006,957.2
3289,23-Aug-2006,956.9
3290,24-Aug-2006,956.6
3291,25-Aug-2006,958.2
3292,28-Aug-2006,960.7
3293,29-Aug-2006,964.2
3294,30-Aug-2006,961.7
3295,31-Aug-2006,959.6
3296,1-Sep-2006,961.5
3297,4-Sep-2006,961.1
3298,5-Sep-2006,958.3
3299,6-Sep-2006,956.2
3300,7-Sep-2006,956.9
3301,8-Sep-2006,956.8
3302,11-Sep-2006,955.2
3303,12-Sep-2006,957.0
3304,13-Sep-2006,959.1
3305,14-Sep-2006,959.8
3306,15-Sep-2006,956.4
3307,18-Sep-2006,956.8
3308,19-Sep-2006,958.0
3309,20-Sep-2006,954.3
3310,21-Sep-2006,952.1
3311,22-Sep-2006,945.7
3312,25-Sep-2006,944.2
3313,26-Sep-2006,944.8
3314,27-Sep-2006,943.4
3315,28-Sep-2006,944.4
3316,29-Sep-2006,945.2
3317,2-Oct-2006,944.8
3319,4-Oct-2006,947.4
3323,10-Oct-2006,958.8
3324,11-Oct-2006,960.0
3325,12-Oct-2006,961.2
3326,13-Oct-2006,959.2
3327,16-Oct-2006,954.5
3328,17-Oct-2006,955.8
3329,18-Oct-2006,954.5
3330,19-Oct-2006,954.2
3331,20-Oct-2006,956.9
3332,23-Oct-2006,957.6
3333,24-Oct-2006,958.7
3334,25-Oct-2006,959.5
3335,26-Oct-2006,956.0
3336,27-Oct-2006,951.6
3337,30-Oct-2006,947.2
3338,31-Oct-2006,944.2
3339,1-Nov-2006,944.3
3340,2-Nov-2006,939.0
3341,3-Nov-2006,938.9
3342,6-Nov-2006,937.9
3343,7-Nov-2006,941.2
3344,8-Nov-2006,940.7
3345,9-Nov-2006,935.8
3346,10-Nov-2006,936.7
3347,13-Nov-2006,935.4
3348,14-Nov-2006,933.2
3349,15-Nov-2006,937.5
3350,16-Nov-2006,939.7
3351,17-Nov-2006,939.8
3352,20-Nov-2006,938.7
3353,21-Nov-2006,934.9
3354,22-Nov-2006,936.2
3357,27-Nov-2006,932.0
3358,28-Nov-2006,929.8
3359,29-Nov-2006,931.1
3360,30-Nov-2006,929.9
3361,1-Dec-2006,930.6
3362,4-Dec-2006,928.2
3363,5-Dec-2006,927.5
3364,6-Dec-2006,926.6
3365,7-Dec-2006,920.0
3366,8-Dec-2006,918.0
3367,11-Dec-2006,920.5
3368,12-Dec-2006,926.0
3369,13-Dec-2006,924.0
3370,14-Dec-2006,922.6
3371,15-Dec-2006,922.5
3372,18-Dec-2006,921.8
3373,19-Dec-2006,924.0
3374,20-Dec-2006,929.6
3375,21-Dec-2006,927.4
3376,22-Dec-2006,927.1
3377,26-Dec-2006,928.1
3378,27-Dec-2006,930.3
3379,28-Dec-2006,930.6
3380,29-Dec-2006,929.6
3381,2-Jan-2007,929.6
3382,3-Jan-2007,926.0
3383,4-Jan-2007,926.1
3384,5-Jan-2007,931.2
3385,8-Jan-2007,932.6
3386,9-Jan-2007,937.3
3387,10-Jan-2007,937.0
3388,11-Jan-2007,939.8
3389,12-Jan-2007,938.9
3390,15-Jan-2007,940.5
3391,16-Jan-2007,938.1
3392,17-Jan-2007,936.5
3393,18-Jan-2007,937.1
3394,19-Jan-2007,936.7
3395,22-Jan-2007,937.6
3396,23-Jan-2007,938.7
3397,24-Jan-2007,941.1
3398,25-Jan-2007,937.5
3399,26-Jan-2007,936.3
3400,29-Jan-2007,940.0
3401,30-Jan-2007,940.4
3402,31-Jan-2007,940.9
3403,1-Feb-2007,942.0
3404,2-Feb-2007,938.1
3405,5-Feb-2007,938.1
3406,6-Feb-2007,936.6
3407,7-Feb-2007,933.0
3408,8-Feb-2007,932.2
3412,14-Feb-2007,937.8
3413,15-Feb-2007,938.1
3414,16-Feb-2007,934.7
3416,20-Feb-2007,935.9
3417,21-Feb-2007,938.3
3418,22-Feb-2007,938.8
3419,23-Feb-2007,939.5
3420,26-Feb-2007,937.7
3421,27-Feb-2007,938.7
3422,28-Feb-2007,938.3
3424,2-Mar-2007,940.9
3425,5-Mar-2007,942.2
3426,6-Mar-2007,950.0
3427,7-Mar-2007,948.0
3428,8-Mar-2007,947.0
3429,9-Mar-2007,948.2
3430,12-Mar-2007,946.6
3431,13-Mar-2007,944.2
3432,14-Mar-2007,944.8
3433,15-Mar-2007,947.2
3434,16-Mar-2007,944.6
3435,19-Mar-2007,945.0
3436,20-Mar-2007,943.3
3437,21-Mar-2007,942.6
3438,22-Mar-2007,937.8
3439,23-Mar-2007,937.1
3440,26-Mar-2007,938.5
3441,27-Mar-2007,938.6
3442,28-Mar-2007,940.6
3443,29-Mar-2007,940.9
3444,30-Mar-2007,940.3
3445,2-Apr-2007,940.8
3446,3-Apr-2007,938.8
3447,4-Apr-2007,936.8
3448,5-Apr-2007,936.0
3449,6-Apr-2007,934.8
3450,9-Apr-2007,931.2
3451,10-Apr-2007,933.1
3452,11-Apr-2007,932.6
3453,12-Apr-2007,933.8
3454,13-Apr-2007,931.6
3455,16-Apr-2007,930.1
3456,17-Apr-2007,929.3
3457,18-Apr-2007,930.1
3458,19-Apr-2007,928.7
3459,20-Apr-2007,927.5
3460,23-Apr-2007,926.5
3461,24-Apr-2007,926.6
3462,25-Apr-2007,926.8
3463,26-Apr-2007,926.8
3464,27-Apr-2007,928.5
3465,30-Apr-2007,929.4
3467,2-May-2007,930.9
3468,3-May-2007,930.7
3469,4-May-2007,929.2
3470,7-May-2007,927.7
3471,8-May-2007,924.1
3472,9-May-2007,923.1
3473,10-May-2007,924.5
3474,11-May-2007,924.8
3475,14-May-2007,926.7
3476,15-May-2007,924.9
3477,16-May-2007,924.4
3478,17-May-2007,924.0
3479,18-May-2007,925.9
3480,21-May-2007,932.6
3481,22-May-2007,931.3
3482,23-May-2007,929.9
3484,25-May-2007,931.5
3486,29-May-2007,930.0
3487,30-May-2007,928.5
3488,31-May-2007,929.9
3489,1-Jun-2007,927.9
3490,4-Jun-2007,927.4
3491,5-Jun-2007,928.2
3493,7-Jun-2007,927.3
3500,18-Jun-2007,929.8
3501,19-Jun-2007,928.0
3502,20-Jun-2007,927.6
3503,21-Jun-2007,926.5
3504,22-Jun-2007,927.3
3505,25-Jun-2007,927.7
3506,26-Jun-2007,926.6
3507,27-Jun-2007,926.4
3508,28-Jun-2007,927.6
3509,29-Jun-2007,926.8
3510,2-Jul-2007,925.7
3511,3-Jul-2007,922.7
3512,4-Jul-2007,918.2
3513,5-Jul-2007,919.9
3514,6-Jul-2007,921.1
3515,9-Jul-2007,921.2
3516,10-Jul-2007,920.4
3517,11-Jul-2007,920.1
3518,12-Jul-2007,920.1
3519,13-Jul-2007,918.0
3520,16-Jul-2007,916.3
3522,18-Jul-2007,917.4
3523,19-Jul-2007,917.2
3524,20-Jul-2007,916.0
3525,23-Jul-2007,915.7
3526,24-Jul-2007,915.5
3527,25-Jul-2007,914.4
3528,26-Jul-2007,913.8
3529,27-Jul-2007,917.5
3530,30-Jul-2007,921.5
3531,31-Jul-2007,923.2
3532,1-Aug-2007,920.3
3533,2-Aug-2007,922.5
3534,3-Aug-2007,923.9
3535,6-Aug-2007,923.0
3536,7-Aug-2007,924.4
3537,8-Aug-2007,922.6
3538,9-Aug-2007,923.8
3539,10-Aug-2007,922.4
3540,13-Aug-2007,929.7
3543,16-Aug-2007,931.5
3544,17-Aug-2007,942.9
3545,20-Aug-2007,949.7
3546,21-Aug-2007,944.6
3547,22-Aug-2007,944.6
3548,23-Aug-2007,945.0
3549,24-Aug-2007,940.1
3550,27-Aug-2007,942.0
3551,28-Aug-2007,938.1
3552,29-Aug-2007,940.3
3553,30-Aug-2007,943.2
3554,31-Aug-2007,939.9
3555,3-Sep-2007,939.0
3556,4-Sep-2007,938.1
3557,5-Sep-2007,937.6
3558,6-Sep-2007,937.6
3559,7-Sep-2007,939.3
3560,10-Sep-2007,937.8
3561,11-Sep-2007,940.1
3562,12-Sep-2007,937.4
3563,13-Sep-2007,933.4
3564,14-Sep-2007,930.4
3565,17-Sep-2007,930.4
3566,18-Sep-2007,928.4
3567,19-Sep-2007,929.8
3568,20-Sep-2007,926.2
3569,21-Sep-2007,923.7
3573,27-Sep-2007,921.0
3574,28-Sep-2007,920.7
3575,1-Oct-2007,917.3
3576,2-Oct-2007,914.3
3578,4-Oct-2007,913.7
3579,5-Oct-2007,916.6
3580,8-Oct-2007,916.0
3581,9-Oct-2007,915.3
3582,10-Oct-2007,917.3
3583,11-Oct-2007,916.3
3584,12-Oct-2007,918.9
3585,15-Oct-2007,915.9
3586,16-Oct-2007,917.3
3587,17-Oct-2007,918.2
3588,18-Oct-2007,918.5
3589,19-Oct-2007,917.8
3590,22-Oct-2007,915.4
3591,23-Oct-2007,917.6
3592,24-Oct-2007,917.7
3593,25-Oct-2007,917.4
3594,26-Oct-2007,917.6
3595,29-Oct-2007,913.5
3596,30-Oct-2007,908.9
3597,31-Oct-2007,907.4
3598,1-Nov-2007,902.3
3599,2-Nov-2007,902.2
3600,5-Nov-2007,907.1
3601,6-Nov-2007,906.1
3602,7-Nov-2007,908.1
3603,8-Nov-2007,904.4
3604,9-Nov-2007,907.8
3605,12-Nov-2007,906.1
3606,13-Nov-2007,910.3
3607,14-Nov-2007,916.0
3608,15-Nov-2007,913.4
3609,16-Nov-2007,915.8
3610,19-Nov-2007,919.3
3611,20-Nov-2007,917.4
3612,21-Nov-2007,923.8
3613,22-Nov-2007,925.8
3614,23-Nov-2007,934.1
3615,26-Nov-2007,933.9
3616,27-Nov-2007,928.2
3617,28-Nov-2007,931.9
3618,29-Nov-2007,929.9
3619,30-Nov-2007,929.6
3620,3-Dec-2007,925.6
3621,4-Dec-2007,923.9
3622,5-Dec-2007,923.6
3623,6-Dec-2007,923.1
3624,7-Dec-2007,922.9
3625,10-Dec-2007,919.9
3626,11-Dec-2007,921.4
3627,12-Dec-2007,923.8
3628,13-Dec-2007,926.6
3629,14-Dec-2007,924.5
3630,17-Dec-2007,927.7
3631,18-Dec-2007,932.5
3633,20-Dec-2007,939.7
3634,21-Dec-2007,941.2
3635,24-Dec-2007,943.8
3636,26-Dec-2007,938.3
3637,27-Dec-2007,938.9
3638,28-Dec-2007,938.9
3639,31-Dec-2007,938.2
3640,2-Jan-2008,938.2
3641,3-Jan-2008,934.5
3642,4-Jan-2008,938.9
3643,7-Jan-2008,937.3
3644,8-Jan-2008,941.7
3645,9-Jan-2008,939.2
3646,10-Jan-2008,939.8
3647,11-Jan-2008,935.6
3648,14-Jan-2008,936.2
3649,15-Jan-2008,937.1
3650,16-Jan-2008,935.1
3651,17-Jan-2008,938.6
3652,18-Jan-2008,945.0
3653,21-Jan-2008,947.7
3654,22-Jan-2008,946.9
3655,23-Jan-2008,954.3
3656,24-Jan-2008,951.0
3657,25-Jan-2008,949.6
3658,28-Jan-2008,946.6
3659,29-Jan-2008,948.6
3660,30-Jan-2008,946.7
3661,31-Jan-2008,943.9
3662,1-Feb-2008,945.5
3663,4-Feb-2008,943.4
3664,5-Feb-2008,942.0
3668,11-Feb-2008,942.1
3669,12-Feb-2008,945.5
3670,13-Feb-2008,945.4
3671,14-Feb-2008,944.6
3672,15-Feb-2008,944.6
3673,18-Feb-2008,946.2
3674,19-Feb-2008,945.2
3675,20-Feb-2008,944.3
3676,21-Feb-2008,944.6
3677,22-Feb-2008,947.0
3678,25-Feb-2008,949.0
3679,26-Feb-2008,947.4
3680,27-Feb-2008,946.8
3681,28-Feb-2008,943.6
3682,29-Feb-2008,937.3
3683,3-Mar-2008,937.8
3684,4-Mar-2008,945.3
3685,5-Mar-2008,946.9
3686,6-Mar-2008,947.2
3687,7-Mar-2008,949.3
3688,10-Mar-2008,957.3
3689,11-Mar-2008,959.3
3690,12-Mar-2008,973.8
3691,13-Mar-2008,967.0
3692,14-Mar-2008,980.5
3693,17-Mar-2008,988.3
3694,18-Mar-2008,1021.7
3695,19-Mar-2008,1019.8
3696,20-Mar-2008,1010.0
3697,21-Mar-2008,1003.1
3698,24-Mar-2008,1004.9
3699,25-Mar-2008,1000.2
3700,26-Mar-2008,985.3
3701,27-Mar-2008,984.6
3702,28-Mar-2008,993.0
3703,31-Mar-2008,991.7
3704,1-Apr-2008,991.6
3705,2-Apr-2008,985.8
3706,3-Apr-2008,977.8
3707,4-Apr-2008,974.8
3708,7-Apr-2008,976.0
3709,8-Apr-2008,974.6
3711,10-Apr-2008,975.5
3712,11-Apr-2008,975.7
3713,14-Apr-2008,979.7
3714,15-Apr-2008,978.3
3715,16-Apr-2008,989.5
3716,17-Apr-2008,992.0
3717,18-Apr-2008,1000.7
3718,21-Apr-2008,1000.3
3719,22-Apr-2008,993.6
3720,23-Apr-2008,994.6
3721,24-Apr-2008,996.8
3722,25-Apr-2008,993.0
3723,28-Apr-2008,994.3
3724,29-Apr-2008,996.5
3725,30-Apr-2008,999.7
3727,2-May-2008,1002.6
3729,6-May-2008,1006.9
3730,7-May-2008,1012.9
3731,8-May-2008,1021.0
3732,9-May-2008,1043.2
3734,13-May-2008,1047.4
3735,14-May-2008,1043.8
3736,15-May-2008,1047.5
3737,16-May-2008,1049.4
3738,19-May-2008,1042.2
3739,20-May-2008,1039.9
3740,21-May-2008,1043.2
3741,22-May-2008,1047.6
3742,23-May-2008,1043.1
3743,26-May-2008,1044.4
3744,27-May-2008,1048.7
3745,28-May-2008,1045.0
3746,29-May-2008,1037.7
3747,30-May-2008,1031.4
3748,2-Jun-2008,1026.7
3749,3-Jun-2008,1026.9
3750,4-Jun-2008,1016.6
3751,5-Jun-2008,1015.2
3753,9-Jun-2008,1022.5
3754,10-Jun-2008,1028.8
3755,11-Jun-2008,1028.8
3756,12-Jun-2008,1027.3
3757,13-Jun-2008,1029.9
3758,16-Jun-2008,1034.6
3759,17-Jun-2008,1040.8
3760,18-Jun-2008,1030.2
3761,19-Jun-2008,1022.6
3762,20-Jun-2008,1026.4
3763,23-Jun-2008,1026.7
3764,24-Jun-2008,1033.4
3765,25-Jun-2008,1034.5
3766,26-Jun-2008,1035.0
3767,27-Jun-2008,1035.0
3768,30-Jun-2008,1043.4
3769,1-Jul-2008,1043.9
3770,2-Jul-2008,1045.7
3771,3-Jul-2008,1047.1
3772,4-Jul-2008,1037.6
3773,7-Jul-2008,1047.6
3774,8-Jul-2008,1041.0
3775,9-Jul-2008,1031.7
3776,10-Jul-2008,1014.7
3777,11-Jul-2008,1000.2
3778,14-Jul-2008,1002.0
3779,15-Jul-2008,1003.7
3780,16-Jul-2008,1006.3
3781,17-Jul-2008,1007.6
3782,18-Jul-2008,1009.9
3783,21-Jul-2008,1012.6
3784,22-Jul-2008,1015.8
3785,23-Jul-2008,1017.5
3786,24-Jul-2008,1013.4
3787,25-Jul-2008,1008.9
3788,28-Jul-2008,1007.8
3789,29-Jul-2008,1006.2
3790,30-Jul-2008,1010.0
3791,31-Jul-2008,1008.5
3792,1-Aug-2008,1011.5
3793,4-Aug-2008,1013.8
3794,5-Aug-2008,1016.9
3795,6-Aug-2008,1017.3
3796,7-Aug-2008,1016.5
3797,8-Aug-2008,1015.6
3798,11-Aug-2008,1023.3
3799,12-Aug-2008,1033.6
3800,13-Aug-2008,1033.4
3801,14-Aug-2008,1037.8
3803,18-Aug-2008,1038.5
3804,19-Aug-2008,1043.8
3805,20-Aug-2008,1047.5
3806,21-Aug-2008,1049.1
3807,22-Aug-2008,1051.5
3808,25-Aug-2008,1054.5
3809,26-Aug-2008,1073.2
3810,27-Aug-2008,1086.1
3811,28-Aug-2008,1085.1
3812,29-Aug-2008,1081.8
3813,1-Sep-2008,1087.0
3814,2-Sep-2008,1108.1
3815,3-Sep-2008,1117.7
3816,4-Sep-2008,1151.6
3817,5-Sep-2008,1135.7
3818,8-Sep-2008,1126.5
3819,9-Sep-2008,1092.6
3820,10-Sep-2008,1101.0
3821,11-Sep-2008,1089.7
3822,12-Sep-2008,1106.0
3824,16-Sep-2008,1108.7
3825,17-Sep-2008,1150.7
3826,18-Sep-2008,1134.2
3827,19-Sep-2008,1146.7
3828,22-Sep-2008,1135.5
3829,23-Sep-2008,1135.6
3830,24-Sep-2008,1150.6
3831,25-Sep-2008,1153.9
3832,26-Sep-2008,1161.4
3833,29-Sep-2008,1157.5
3834,30-Sep-2008,1187.7
3835,1-Oct-2008,1214.8
3836,2-Oct-2008,1191.2
3838,6-Oct-2008,1210.3
3839,7-Oct-2008,1261.9
3840,8-Oct-2008,1334.7
3841,9-Oct-2008,1372.7
3842,10-Oct-2008,1420.3
3843,13-Oct-2008,1372.8
3844,14-Oct-2008,1252.2
3845,15-Oct-2008,1205.0
3846,16-Oct-2008,1236.3
3847,17-Oct-2008,1327.8
3848,20-Oct-2008,1337.2
3849,21-Oct-2008,1305.2
3850,22-Oct-2008,1323.9
3851,23-Oct-2008,1365.4
3852,24-Oct-2008,1414.3
3853,27-Oct-2008,1429.6
3854,28-Oct-2008,1432.1
3855,29-Oct-2008,1478.5
3856,30-Oct-2008,1414.7
3857,31-Oct-2008,1291.4
3858,3-Nov-2008,1277.1
3859,4-Nov-2008,1283.6
3860,5-Nov-2008,1281.5
3861,6-Nov-2008,1265.9
3862,7-Nov-2008,1320.2
3863,10-Nov-2008,1339.5
3864,11-Nov-2008,1324.5
3865,12-Nov-2008,1337.0
3866,13-Nov-2008,1346.3
3867,14-Nov-2008,1393.9
3868,17-Nov-2008,1390.5
3869,18-Nov-2008,1409.7
3870,19-Nov-2008,1425.2
3871,20-Nov-2008,1449.0
3872,21-Nov-2008,1488.4
3873,24-Nov-2008,1509.0
3876,27-Nov-2008,1489.9
3877,28-Nov-2008,1482.7
3878,1-Dec-2008,1463.3
3879,2-Dec-2008,1461.2
3880,3-Dec-2008,1459.4
3881,4-Dec-2008,1463.6
3882,5-Dec-2008,1473.2
3883,8-Dec-2008,1481.5
3884,9-Dec-2008,1456.8
3885,10-Dec-2008,1445.0
3886,11-Dec-2008,1418.7
3887,12-Dec-2008,1350.2
3888,15-Dec-2008,1359.4
3889,16-Dec-2008,1350.8
3890,17-Dec-2008,1357.3
3891,18-Dec-2008,1323.1
3892,19-Dec-2008,1296.5
3893,22-Dec-2008,1289.9
3894,23-Dec-2008,1296.7
3895,24-Dec-2008,1333.7
3896,26-Dec-2008,1319.0
3897,29-Dec-2008,1285.9
3898,30-Dec-2008,1281.8
3899,31-Dec-2008,1257.5
3900,2-Jan-2009,1257.5
3901,5-Jan-2009,1320.2
3902,6-Jan-2009,1307.3
3903,7-Jan-2009,1312.2
3904,8-Jan-2009,1292.1
3905,9-Jan-2009,1321.0
3906,12-Jan-2009,1329.3
3907,13-Jan-2009,1360.3
3908,14-Jan-2009,1362.4
3909,15-Jan-2009,1344.6
3910,16-Jan-2009,1372.6
3911,19-Jan-2009,1372.0
3912,20-Jan-2009,1359.9
3913,21-Jan-2009,1375.6
3914,22-Jan-2009,1374.5
3915,23-Jan-2009,1371.8
3918,28-Jan-2009,1391.0
3919,29-Jan-2009,1383.1
3920,30-Jan-2009,1368.5
3921,2-Feb-2009,1382.5
3922,3-Feb-2009,1392.1
3923,4-Feb-2009,1390.5
3924,5-Feb-2009,1376.2
3925,6-Feb-2009,1382.7
3926,9-Feb-2009,1379.1
3927,10-Feb-2009,1376.2
3928,11-Feb-2009,1387.0
3929,12-Feb-2009,1397.7
3930,13-Feb-2009,1394.8
3931,16-Feb-2009,1402.2
3932,17-Feb-2009,1411.4
3933,18-Feb-2009,1444.6
3934,19-Feb-2009,1465.7
3935,20-Feb-2009,1474.0
3936,23-Feb-2009,1500.5
3937,24-Feb-2009,1496.6
3938,25-Feb-2009,1510.8
3939,26-Feb-2009,1508.2
3940,27-Feb-2009,1516.4
3941,2-Mar-2009,1525.2
3943,4-Mar-2009,1570.4
3944,5-Mar-2009,1559.5
3945,6-Mar-2009,1545.3
3946,9-Mar-2009,1567.7
3947,10-Mar-2009,1548.8
3948,11-Mar-2009,1529.5
3949,12-Mar-2009,1480.0
3950,13-Mar-2009,1487.4
3951,16-Mar-2009,1482.4
3952,17-Mar-2009,1458.0
3953,18-Mar-2009,1416.7
3954,19-Mar-2009,1415.4
3955,20-Mar-2009,1391.4
3956,23-Mar-2009,1399.3
3957,24-Mar-2009,1396.3
3958,25-Mar-2009,1382.1
3959,26-Mar-2009,1384.8
3960,27-Mar-2009,1343.7
3961,30-Mar-2009,1328.9
3962,31-Mar-2009,1377.1
3963,1-Apr-2009,1398.2
3964,2-Apr-2009,1376.8
3965,3-Apr-2009,1349.5
3966,6-Apr-2009,1332.6
3967,7-Apr-2009,1316.2
3968,8-Apr-2009,1324.3
3969,9-Apr-2009,1346.8
3970,10-Apr-2009,1337.2
3971,13-Apr-2009,1321.3
